"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TRMT10B",94.5399799287406,0.0514162081198676,0.566985935735528,0.0906833924428256,0.927744167163837,0.975399087922645
"FRMPD1",8.36926200918012,0.0432511797896438,1.60764188304695,0.0269034915336182,0.978536708685572,NA
"LOC120747972",18.8439533193037,-1.50207512408035,1.15575302480949,-1.2996506103265,0.193720745201104,0.521958163365825
"POLR2H",139.054687303356,-1.67860473371882,0.747881740291647,-2.24447883038864,0.0248016094996689,0.221527502511959
"LOC120748733",76.6565848356888,-2.84188361331772,1.920932327371,-1.47942932336775,0.139025607811321,0.446250536271613
"PRXL2A",5.05823037675232,-1.39719571975892,1.90043590624154,-0.735197496095581,0.462219223741092,NA
"NAB2",67.1472323641919,-0.888788659372387,0.88271974673891,-1.00687524285698,0.313994730487785,0.642973508543699
"STAT6",52.7554138627226,1.03435233001936,0.690312501755718,1.49838272867524,0.134033841095791,0.440018991492103
"HARS1",43.0725555934246,-0.221643065630387,0.614426172270097,-0.360731810644541,0.718299942173076,0.888263719622276
"EMC1",203.625576343963,-0.10799852612546,0.466574317224795,-0.231471219350092,0.816948741982833,0.930158401846898
"CHEK1",15.7270487901418,0.103921916071422,1.15421824703601,0.0900366255153992,0.928258110057901,NA
"KLF8",61.316505803788,-1.01599144553464,0.979839766199868,-1.03689550126648,0.299784560773988,0.627309879058792
"RBMX2",361.635716864292,-1.28628608346506,0.473307231824484,-2.71765567263096,0.00657462189693604,0.129231635414752
"RAB33A",68.0559118474388,-2.21281293907875,1.12636762320221,-1.96455659191253,0.0494655802227619,0.292687642661955
"MARS2",20.9215398252592,0.36734543217027,0.782959028711253,0.46917580447973,0.638943978590103,0.84909297136299
"TMEM268",42.7702261447164,-0.952205222307623,1.40402787079703,-0.678195384944234,0.497647818327682,0.771999368867858
"LOC120759825",1447.1957025961,-1.08252667017926,0.486834397263691,-2.22360350103388,0.0261751328032214,0.227023023212181
"LOC120748239",87.4057197616904,0.941376032822469,0.795998186348842,1.18263590164754,0.236953477586298,0.568068855000477
"BCAR1",42.5815321845925,-2.47737910414023,0.877893985395161,-2.82195703052357,0.00477315721750061,0.11306038535757
